8735,9407
8752,8753
8755,8756
8765,8938
8765,10435
8770,8771
8770,8772
8771,8772
8780,11186
8802,8803
8808,8809
8808,8810
8808,8811
8809,8810
8810,8811
8846,10553
8846,10554
8871,8872
8882,8883
8890,8891
8929,8930
8929,10538
8938,10435
8956,9783
8965,9910
8974,9907
9043,9044
9077,9078
9091,9092
9095,9096
9141,9235
9141,9236
9155,10316
9178,9180
9187,9435
9187,9469
9187,9698
9187,10734
9187,10735
9208,9209
9208,9210
9209,9210
9235,9236
9238,9239
9238,9240
9239,9240
9239,9711
9239,11513
9240,9711
9240,11513
9253,11548
9292,9293
9353,9354
9371,9372
9383,9384
9391,10330
9405,9406
9417,9418
9417,9419
9418,9419
9429,9430
9435,9469
9435,9698
9435,10734
9435,10735
9438,10763
9438,10764
9438,10765
9469,9698
9469,10734
9469,10735
9492,9493
9492,10402
9492,10403
9493,10402
9493,10403
9514,9515
9519,9520
9542,10606
9542,10607
9542,10608
9542,10609
9552,9553
9552,9554
9553,9554
9581,10364
9589,11163
9593,9594
9597,9598
9597,9599
9598,9599
9695,9696
9698,10734
9698,10735
9729,9843
9750,9751
9750,9752
9751,9752
9754,9755
9768,10492
9784,9785
9784,9789
9786,9787
9790,10798
9790,10799
9824,9825
9831,9832
9868,9869
9868,10728
9869,10728
9893,9894
9933,9934
9938,11422
9942,9943
9945,9946
9987,9988
9995,9997
9995,9998
9995,11168
9997,9998
9997,11168
10001,10002
10001,10003
10001,10004
10002,10003
10002,10004
10003,10004
10013,10139
10013,11697
10031,10032
10036,10089
10068,10069
10078,10079
10139,11697
10176,10177
10200,10201
10200,10202
10200,10203
10200,10204
10200,10205
10200,10206
10200,10207
10200,10208
10200,10209
10201,10202
10201,10203
10201,10204
10201,10205
10201,10206
10201,10207
10201,10208
10201,10209
10202,10203
10202,10204
10202,10205
10202,10206
10202,10207
10202,10208
10202,10209
10203,10204
10203,10205
10203,10206
10203,10207
10203,10208
10203,10209
10204,10205
10204,10206
10204,10207
10204,10208
10204,10209
10205,10206
10205,10207
10205,10208
10205,10209
10206,10207
10206,10208
10206,10209
10207,10208
10207,10209
10208,10209
10270,10271
10275,10276
10283,10284
10296,10297
10304,10305
10359,10360
10359,10599
10360,10599
10375,10376
10384,11000
10384,11001
10384,11002
10395,10396
10402,10403
10413,10414
10413,10415
10414,10415
10553,10554
10555,11570
10571,10572
10571,10573
10572,10573
10598,10840
10598,11366
10600,10601
10602,11698
10606,10607
10606,10609
10607,10609
10633,11611
10672,10673
10698,11237
10718,10719
10725,10726
10734,10735
10753,10754
10753,10755
10754,10755
10760,10761
10763,10764
10763,10765
10764,10765
10768,10769
10798,10799
10803,11361
10803,11362
10826,10827
10840,11366
10857,10858
10870,11074
10900,10901
10900,10902
10901,10902
10924,10926
10924,10927
10925,10926
10926,10927
10959,11136
10959,11137
10993,10994
11005,11006
11005,11007
11006,11007
11017,11018
11028,11029
11083,11105
11090,11091
11093,11094
11093,11097
11093,11682
11093,11683
11093,11684
11093,11685
11097,11682
11097,11683
11097,11684
11097,11685
11136,11137
11147,11148
11147,11149
11147,11150
11147,11151
11147,11152
11148,11149
11148,11150
11148,11151
11148,11152
11149,11150
11149,11151
11149,11152
11150,11151
11150,11152
11151,11152
11165,11166
11192,11193
11236,11529
11254,11255
11267,11268
11309,11310
11334,11335
11336,11337
11361,11362
11386,11438
11430,11431
11558,11559
11592,11593
11623,11624
11623,11625
11624,11625
11647,11648
11649,11650
11682,11683
11682,11684
11682,11685
11683,11684
11683,11685
11684,11685
11700,11701
11701,11702
11710,11711
11741,11770
11764,11765
