422,106728,163449
424,7663,172590
450,451,452
450,451,15869
450,451,156871
450,451,158964
450,452,158964
451,452,158964
451,15189,15869
451,15189,59667
451,15189,158964
451,15189,158965
451,15869,59667
451,15869,158964
451,15869,158965
451,59667,158964
451,59667,158965
451,158964,158965
484,485,15955
485,15325,15955
485,15325,170329
485,15955,55695
485,15955,170329
505,3087,164805
512,15806,166139
512,56073,166139
514,14908,67039
514,14908,167234
514,14908,175307
514,67039,167234
514,67039,175307
514,167234,175307
549,78604,78605
556,118854,149770
563,11795,12281
563,35882,102147
563,118764,118820
572,25612,37343
572,25612,166462
572,25612,210908
572,37343,166462
572,37343,210908
572,166461,166462
572,166462,178340
572,166462,210908
572,178340,178341
584,23980,31269
585,9511,31059
585,9511,169279
591,22154,81194
593,17704,42958
593,17704,49686
593,17704,80978
593,29236,31890
593,42958,49686
593,43090,44189
593,43090,108701
593,43090,168433
593,44189,108701
593,44189,168433
594,6726,97675
594,9083,22020
594,22020,173723
594,59828,79513
616,8106,61634
616,8106,208793
616,61634,208793
619,676,161147
623,624,627
629,2811,32024
657,1819,16196
657,1819,204831
657,16196,204831
664,665,666
676,908,9377
676,10996,35820
721,722,730
721,722,735
721,723,725
721,723,730
721,723,735
721,724,730
721,724,735
721,725,730
721,725,735
721,725,915
721,730,731
721,730,735
721,730,915
721,731,735
721,735,915
722,730,735
723,725,730
723,725,735
723,730,735
724,730,735
725,730,735
725,730,915
725,735,915
730,731,735
730,735,915
762,26535,27418
762,26919,26920
780,1875,6013
780,6013,6014
780,6013,43973
780,6014,8771
780,6014,43973
780,6014,84241
780,42905,79359
780,79359,84241
789,38508,38509
789,38508,39648
789,38509,39648
805,1038,230543
807,7238,29618
807,7238,159645
807,7238,164315
807,7276,24059
807,7276,26534
807,24059,26534
807,29618,164315
820,1758,13180
827,6753,15052
827,17327,119020
827,17327,139629
827,119020,139629
852,33032,120230
852,33032,232908
859,201046,202741
884,42376,170680
884,42376,170681
884,170680,170681
964,30087,166895
968,10008,33050
968,11972,11973
968,33050,136421
986,65207,120840
1062,19422,103775
1062,62413,63423
1062,62413,185886
1062,63423,185886
1067,8888,13144
1142,51875,143634
1144,1147,51954
1144,1147,112268
1144,1147,143338
1144,51954,112268
1144,51954,143338
1144,112268,143338
1147,9921,112268
1147,9921,169301
1147,51954,112268
1147,51954,143338
1147,90904,143338
1147,112268,143338
1147,112268,169301
1149,106107,162667
1190,34000,34002
1192,81533,82727
1203,52558,133851
1203,52558,133853
1203,133851,133853
1258,2029,127322
1258,2029,161464
1258,2029,161465
1258,2029,164250
1258,127322,161464
1258,127322,161465
1258,127322,164250
1258,161464,161465
1258,161464,164250
1258,161465,164250
1261,18689,28290
1281,30947,30948
1294,1354,99055
1294,1354,102247
1294,51764,99055
1294,99055,102247
1329,3455,102036
1354,99055,102247
1399,24906,87271
1399,24906,130235
1399,87271,130235
1401,27659,55909
1486,13566,13567
1486,13566,42477
1486,13566,129251
1486,13567,42477
1486,13567,129251
1486,21553,167388
1486,42477,129251
1492,20427,38639
1492,36827,36888
1492,37089,37498
1493,3318,19337
1493,3318,21912
1493,19337,21912
1494,38292,134461
1501,8353,37331
1501,8353,85981
1501,8353,85982
1501,37331,85981
1501,37331,85982
1501,85981,85982
1507,85913,161879
1519,43659,121311
1539,87888,226109
1541,29364,36663
1541,29364,36778
1541,29364,38539
1541,29364,75141
1541,29364,78763
1541,29364,79049
1541,29364,105411
1541,36663,75141
1541,36663,79049
1541,75141,79049
1541,79049,105411
1542,7283,36637
1542,7283,37978
1542,36637,37978
1544,17616,17753
1544,17753,52761
1550,46122,78703
1561,86492,206816
1603,30757,89863
1603,37544,89863
1627,1628,113121
1627,1628,142675
1627,113121,142675
1628,113121,142675
1635,1636,179317
1635,1636,179318
1635,179317,179318
1636,179317,179318
1645,9854,31838
1688,1689,1690
1688,1689,179569
1688,1690,1691
1688,1690,4858
1688,1690,235923
1688,1691,4858
1688,179567,179568
1690,1691,4858
1698,2024,80658
1698,2024,80660
1698,21079,80658
1698,21079,80659
1698,21079,80660
1698,80658,80659
1698,80658,80660
1726,25035,25249
1727,13375,22019
1727,22019,22020
1740,135222,228525
1745,9898,20296
1745,9898,21255
1745,9898,117229
1745,9898,152014
1745,20296,21255
1745,20296,117229
1745,20296,152014
1745,21255,117229
1745,21255,152014
1745,117229,152014
1746,5258,13181
1746,5657,5661
1746,5657,228759
1746,5661,228759
1753,7754,58174
1753,21712,27709
1753,26444,80725
1753,27141,58174
1753,80725,80727
1753,80725,83249
1758,26443,27236
1758,26443,27237
1758,26444,138378
1763,156256,162564
1765,174601,174602
1766,16308,87542
1767,9755,21986
1770,13400,13401
1770,13400,26791
1770,13400,27464
1770,26791,27464
1771,112273,174629
1776,5677,89980
1779,1784,26434
1779,1784,27098
1779,2135,26520
1784,26434,26455
1815,139073,160191
1817,66920,163262
1817,66920,229932
1817,163262,229932
1819,16196,204831
1844,11640,25042
1844,11640,25043
1844,11640,25046
1844,11640,25062
1844,24731,122336
1844,24731,160105
1844,25042,25043
1844,25042,25046
1844,25042,25062
1844,25043,25046
1844,25043,25062
1844,25046,25062
1844,25141,122336
1844,25141,160105
1844,122336,160105
1845,5678,5679
1845,100106,108562
1853,13379,13380
1853,13379,17461
1853,13379,26427
1853,13379,26518
1853,17461,26427
1853,17461,26518
1853,26427,26517
1853,26427,26518
1853,26427,27218
1853,26427,39438
1853,26517,26518
1859,13463,162878
1866,115225,164412
1867,1868,143875
1872,53095,64537
1884,26883,26884
1884,26883,26885
1884,26884,26885
1903,7157,22518
1903,7157,58174
1903,7157,82951
1903,22518,58174
1903,22518,82951
1903,58174,82951
1904,2189,83811
1922,6963,18254
1922,6963,40509
1926,7157,158719
1926,37356,37500
1930,27059,27404
1940,13193,23257
1940,13193,164677
1940,23257,164677
1963,4308,250833
1966,40318,92328
1966,40318,180216
1966,40318,228268
1966,92328,180216
1966,92328,228268
1966,180216,228268
1972,60464,169217
1972,166012,169217
1973,17186,18390
1973,17186,52474
1973,17186,117551
1973,18390,52474
1973,18390,117551
1973,52474,117551
1978,4638,21089
1978,4638,23934
1978,21089,23934
1984,62047,68714
1997,39438,81395
2009,22787,35545
2009,39242,162296
2014,27372,27373
2014,27373,179596
2014,27373,179597
2024,5170,18351
2024,5170,43786
2024,5845,21041
2024,18351,43786
2024,31723,43974
2024,43974,110456
2024,80658,80660
2029,6097,99873
2029,127322,161464
2029,127322,161465
2029,127322,164250
2029,161464,161465
2029,161464,164250
2029,161465,164250
2034,159260,167179
2034,159260,167180
2034,167179,167180
2041,27654,155583
2046,3612,193899
2062,78436,163289
2064,14065,155602
2069,26477,26920
2069,26919,26920
2077,2774,26542
2082,86279,97787
2082,86279,173417
2082,86279,222777
2082,97787,173417
2082,97787,222777
2082,173417,222777
2083,44999,158653
2083,44999,162382
2083,158653,162382
2086,5819,14293
2088,5332,158454
2088,5332,243190
2088,22237,164175
2088,83114,158455
2088,83114,160491
2088,158454,158455
2088,158454,243190
2094,9971,71532
2095,13360,27225
2101,78781,169617
2105,13291,27322
2112,5109,22866
2112,5109,84387
2112,5109,160222
2112,22866,84387
2112,22866,160222
2112,84387,160222
2117,2118,183479
2125,26989,26990
2125,26989,197737
2125,26990,197737
2126,67208,112803
2134,13451,26520
2144,5104,40451
2144,5104,222121
2144,40451,222121
2151,3663,22060
2151,3663,81060
2151,3797,23317
2151,3797,43686
2151,3797,82136
2151,3797,83649
2151,21310,159804
2151,22060,81060
2151,23317,43686
2151,23317,82136
2151,43686,82136
2151,50473,136275
2156,26548,26549
2156,26549,62885
2163,97726,97728
2165,24366,27139
2165,24366,27140
2165,24366,27141
2165,27139,27140
2165,27139,27141
2165,27140,27141
2172,14548,173475
2172,51303,93145
2172,93145,224093
2182,166201,166202
2188,120839,135878
2208,96481,96602
2210,33068,33115
2210,33068,33116
2210,33068,33361
2210,33115,33116
2210,33115,33361
2210,33116,33361
2218,3959,4513
2226,24459,158484
2226,24459,158485
2226,158484,158485
2243,2485,14192
2243,13509,167616
2243,17174,17423
2245,40291,76227
2245,40291,118460
2245,76227,118460
2249,2250,22024
2249,2250,145557
2249,11451,107326
2249,11451,107590
2249,107326,107590
2250,21541,51303
2252,23161,49881
2253,17956,44344
2253,88724,98423
2262,11924,139382
2262,12076,12087
2262,12076,12088
2262,12076,162342
2262,12087,12088
2262,12087,146563
2262,12087,162342
2262,12088,146563
2262,12088,162342
2263,25382,51189
2284,36738,113128
2284,36738,174742
2284,36738,174743
2284,36738,174744
2284,36738,174745
2284,113128,174742
2284,113128,174743
2284,113128,174744
2284,113128,174745
2284,174742,174743
2284,174742,174744
2284,174742,174745
2284,174743,174744
2284,174743,174745
2284,174744,174745
2288,21258,103602
2288,21258,103603
2288,103602,103603
2302,9173,30745
2302,9173,95586
2302,30745,95586
2304,22020,201098
2317,37408,85859
2318,9280,67302
2318,9280,67358
2318,67302,67358
2322,79665,83865
2322,79665,86650
2322,79665,99649
2322,79666,83865
2322,79666,86650
2322,83865,86650
2322,83865,99649
2322,86650,99649
2323,26705,158623
2323,26705,164135
2323,158623,164135
2329,4505,4507
2330,17795,52007
2330,17795,119043
2330,40689,43575
2330,52007,119043
2338,13107,66597
2338,13107,66598
2338,13107,157096
2338,66597,66598
2338,66597,157096
2338,66598,157096
2345,4687,75103
2345,86319,96786
2356,7913,100352
2361,120886,238476
2361,120886,241145
2361,120886,245826
2361,120886,260126
2361,238476,241145
2361,238476,245826
2361,238476,260126
2361,241145,245826
2361,241145,260126
2361,245826,260126
2375,7295,31743
2375,7295,31744
2375,7397,51102
2375,21819,136346
2375,31743,31744
2375,31743,37738
2375,31743,43778
2375,31744,43778
2375,35067,37738
2401,21101,26641
2401,21101,82080
2401,21101,93117
2401,26641,82080
2401,26641,93117
2401,82080,93117
2428,67299,80646
2428,67299,111268
2428,80646,111268
2500,14678,55504
2503,84008,84009
2512,27443,33572
2512,27443,229343
2512,33572,229343
2541,12272,43228
2541,12272,43272
2541,43228,43272
2551,46704,88858
2574,86256,158524
2586,35903,42340
2599,11352,99941
2599,86998,223635
2603,34845,35511
2636,31335,31336
2661,13525,99720
2662,2663,36476
2663,34944,36476
2714,149291,149296
2716,11102,11103
2716,11102,127050
2716,11102,135499
2716,11102,236724
2716,11102,236725
2716,11103,127050
2716,11103,132738
2731,8031,26571
2731,8031,26573
2731,8031,26574
2731,22650,113319
2731,22650,128709
2731,26571,26572
2731,26571,26573
2731,26571,26574
2731,26571,113320
2731,26572,26573
2731,26573,26574
2731,62127,113320
2731,113319,128709
2741,3215,79189
2745,21020,45166
2755,26961,160088
2759,2760,229741
2760,24375,185561
2760,63899,72465
2776,26761,44499
2776,27736,27737
2786,4446,62701
2786,4446,161444
2786,10728,17818
2786,62701,161444
2788,8008,38642
2788,10916,37884
2788,31908,36851
2788,37743,38098
2788,37743,115034
2788,37884,43471
2788,38098,115034
2792,43478,232815
2796,2799,2802
2796,2799,52618
2796,2802,52618
2798,2802,39891
2798,2802,39929
2798,2802,121308
2798,39929,121308
2799,2802,39891
2799,2802,52618
2802,13150,52618
2802,39929,121308
2806,158146,163593
2811,4511,19487
2811,22643,23266
2811,23266,34876
2811,23266,64130
2811,23266,105940
2811,34876,64130
2811,34876,105940
2811,64130,105940
2813,3318,4753
2813,17591,17592
2813,17591,135216
2813,17592,135216
2840,18249,31982
2840,18249,167365
2840,31982,167365
2844,3348,21505
2847,5807,52018
2847,5807,158622
2847,52018,158622
2856,19469,39249
2871,6303,121288
2874,14872,93359
2876,24256,84861
2881,4331,7352
2881,4331,127606
2881,7352,119012
2881,7352,127606
2881,69932,91998
2881,69932,119012
2881,91998,119012
2881,119012,127606
2884,14550,39257
2892,97381,97445
2892,97381,97446
2892,97445,97446
2895,44271,93822
2895,44271,125316
2895,93822,125316
2911,8283,32828
2912,11267,23908
2912,21152,23908
2927,162904,173598
2927,162904,173600
2927,173598,173600
2930,93017,181668
2936,3840,64658
2945,2946,87770
2945,2946,120172
2945,87770,120172
2946,2947,60704
2946,87770,120172
2958,29567,66347
2966,2967,55404
2967,14959,55404
2967,14959,160426
2967,55404,160426
2973,26778,39203
3059,21078,160072
3059,73674,91998
3059,91998,160072
3060,64934,117136
3062,104951,167308
3075,71313,117665
3075,93234,221680
3093,3094,161084
3112,114208,199758
3119,84312,242982
3134,151555,186785
3147,4071,34966
3147,4071,66691
3147,4071,170840
3147,4071,171079
3147,4071,171080
3147,4071,171081
3147,4071,212262
3147,34966,66691
3147,34966,170840
3147,34966,171080
3147,34966,171081
3147,66691,170840
3147,66691,171079
3147,66691,171080
3147,66691,171081
3147,66691,212262
3147,170840,171079
3147,170840,171080
3147,170840,171081
3147,170840,212262
3147,171079,171080
3147,171079,171081
3147,171080,171081
3147,171081,212262
3154,49033,175517
3155,61165,239577
3169,8859,14027
3193,27240,158920
3193,27240,162737
3193,158920,162737
3209,17450,17561
3214,78273,78983
3214,78273,79119
3214,78273,132675
3214,78983,79119
3214,78983,132675
3214,79119,132675
3216,3217,14989
3223,55294,224579
3230,125789,167656
3230,125789,167657
3230,167656,167657
3244,138587,169032
3250,24299,117574
3250,24299,122333
3250,24299,125429
3250,24299,162093
3250,24299,162094
3250,24299,162095
3250,117574,122333
3250,117574,125429
3250,117574,162093
3250,117574,162094
3250,117574,162095
3250,122333,125429
3250,122333,162093
3250,122333,162094
3250,122333,162095
3250,125429,162093
3250,125429,162094
3250,125429,162095
3250,162093,162094
3250,162093,162095
3250,162094,162095
3266,14458,34196
3266,14458,34198
3266,14458,36283
3266,14458,61449
3266,14458,127790
3266,34196,34198
3266,34196,36283
3266,34196,61449
3266,34196,127790
3266,34198,36283
3266,34198,61449
3266,34198,127790
3282,45704,201733
3282,45704,226465
3282,107618,201733
3282,201733,226465
3285,89000,138381
3286,16523,38885
3286,16523,70777
3318,14188,91579
3318,19337,21912
3318,31398,70880
3326,8971,17619
3326,49038,80283
3326,49038,82181
3326,80283,82181
3330,6448,16096
3333,34159,66642
3335,13289,31617
3335,13289,31618
3335,31617,31618
3350,113275,234833
3351,146071,148921
3354,15698,15811
3356,4396,83324
3356,14378,43757
3360,38995,145665
3360,145665,146412
3371,7454,71034
3404,67732,172541
3405,64259,64549
3406,92020,238011
3415,26631,30045
3415,26631,72081
3415,30045,72081
3418,13506,214510
3420,66884,66886
3428,5024,23104
3428,5024,81503
3428,23104,81503
3428,46531,147033
3457,89337,216894
3457,89337,234841
3460,33355,221402
3460,131205,221402
3489,10396,159022
3489,10396,162585
3489,10396,162586
3489,10396,162587
3489,159022,162585
3489,159022,162586
3489,159022,162587
3489,162585,162586
3489,162585,162587
3489,162586,162587
3511,3865,14403
3517,42081,176593
3527,41697,47074
3527,41697,47075
3527,47074,47075
3559,3594,103891
3559,84443,103891
3559,84443,174737
3559,103891,174737
3560,116675,163309
3566,82924,133071
3570,43567,43568
3570,43567,249606
3570,43568,249606
3590,37404,134076
3609,26919,34940
3609,36710,159286
3613,73820,159990
3616,146644,155900
3647,12416,90134
3662,21019,143670
3662,21019,143671
3662,143670,143671
3663,3710,22060
3663,22060,81060
3670,113718,114705
3673,21058,125407
3675,3691,48593
3679,5033,174904
3679,5033,245494
3680,85985,105989
3683,18168,18169
3683,18168,18171
3683,18169,18171
3700,119611,150184
3700,119611,164229
3700,119611,165669
3700,150184,164229
3700,150184,165669
3700,164229,165669
3704,34857,81579
3705,148824,224144
3707,4722,105180
3719,40555,97787
3749,3879,64799
3767,51641,65121
3767,51641,66224
3767,65121,66224
3776,22407,35166
3776,82404,103782
3786,43441,43628
3786,43441,64329
3786,43628,64329
3790,64273,64274
3790,64274,65543
3790,64274,65544
3790,65543,65544
3796,5014,106002
3796,5014,162973
3796,63815,160080
3796,162972,162973
3797,4289,40508
3797,4289,221980
3797,4289,222030
3797,18566,162135
3797,23317,43686
3797,23317,82136
3797,40508,221980
3797,40508,222030
3797,43591,50304
3797,43686,82136
3802,10118,64848
3826,7754,18746
3826,7754,70427
3826,18746,70427
3847,120842,162120
3850,14386,37875
3850,14386,37876
3850,14386,39795
3850,14560,16163
3850,14560,26030
3850,14560,32753
3850,16163,26030
3850,16163,32753
3850,26030,32753
3850,37875,37876
3850,37875,39795
3850,37876,39795
3851,19486,19552
3851,19486,97813
3851,19552,97813
3867,65187,87223
3867,65187,153875
3867,65187,181665
3867,87223,153875
3867,87223,181665
3867,153875,181665
3868,65156,65157
3868,65156,65158
3868,65156,65457
3872,9744,26134
3872,9744,120767
3872,26134,120767
3875,153660,192727
3889,27837,41407
3894,7999,21175
3894,52009,84419
3923,15785,20483
3923,15785,137125
3923,15785,162071
3923,20483,137125
3923,20483,162071
3923,137125,162071
3936,12297,212198
3958,6088,34159
3958,13476,34452
3959,4513,9506
3959,4513,27475
3959,4513,201091
3959,9506,201091
3972,10698,11988
3972,10698,96201
3972,10698,148919
3972,11988,96201
3972,11988,148919
3972,96201,148919
3984,17179,82587
3996,11777,11885
3997,10010,30056
3997,10010,88702
3997,66379,127307
4016,17002,28261
4016,103432,103434
4043,76546,158765
4062,4082,46755
4062,4082,46756
4062,46755,46756
4067,46756,128773
4067,103896,128773
4067,103896,226502
4067,120513,128773
4067,128773,226502
4071,34966,66691
4071,34966,170840
4071,34966,171080
4071,34966,171081
4071,66691,170840
4071,66691,171079
4071,66691,171080
4071,66691,171081
4071,66691,212262
4071,170840,171079
4071,170840,171080
4071,170840,171081
4071,170840,212262
4071,171079,171080
4071,171079,171081
4071,171080,171081
4071,171081,212262
4076,21356,38356
4082,46755,46756
4091,39421,159173
4091,80756,80851
4102,6841,96594
4102,6841,119082
4102,96594,119082
4108,196137,209732
4108,196137,221162
4108,209732,221162
4118,41692,146638
4127,4185,162776
4128,41866,90568
4146,129287,129289
4146,129287,196142
4148,41820,47459
4148,41820,162832
4148,41820,164430
4148,47459,162832
4155,150251,151819
4155,151819,196164
4164,5092,11155
4164,5092,159441
4164,5092,160317
4164,11155,159441
4164,11155,160317
4164,159441,160317
4171,58455,112861
4171,58455,130610
4171,112861,130610
4182,47717,176812
4185,52293,162776
4186,4234,41676
4186,4234,165337
4186,41618,171923
4186,41676,165337
4186,130368,165337
4193,57401,168463
4193,57401,168464
4193,168463,168464
4193,203499,203500
4216,170889,230806
4222,144930,163150
4222,144930,164747
4222,144930,168190
4222,163150,168190
4230,33062,47837
4230,41440,90094
4234,41676,165337
4273,114399,161566
4273,114399,161567
4275,36674,37290
4275,36674,37957
4275,36674,163429
4275,37290,37957
4275,37290,87289
4275,37290,163429
4275,37957,87289
4275,37957,163429
4275,70830,87289
4275,70830,173903
4275,87289,163429
4275,87289,173903
4280,39302,160120
4281,4282,20650
4283,30642,47625
4283,47625,121864
4284,48867,78135
4289,40508,221980
4289,40508,222030
4289,40508,243683
4316,29533,46090
4316,29533,71658
4328,19588,23885
4328,71706,71707
4331,7352,127606
4331,158271,158272
4331,158271,158273
4331,158272,158273
4334,25581,44524
4350,5226,62496
4350,5226,152900
4350,62496,152900
4356,22649,79893
4362,7929,9208
4362,7929,21912
4362,7929,23357
4362,7929,42752
4362,9208,23357
4362,21912,23357
4362,21912,42752
4362,23357,42752
4375,12050,71074
4375,12050,169253
4375,71074,169253
4382,4411,25308
4400,7377,24148
4412,25107,168781
4413,25134,103239
4413,25134,163530
4413,103239,163530
4415,45173,45174
4415,45173,150652
4415,45174,93069
4415,45174,150652
4446,16726,170026
4446,62701,161444
4448,5022,5023
4448,5022,79276
4448,5023,79276
4448,21532,39535
4448,21532,88987
4448,21532,224410
4448,21532,224411
4448,21532,224412
4448,39535,88987
4448,39535,224410
4448,39535,224411
4448,39535,224412
4448,88987,224410
4448,88987,224411
4448,88987,224412
4448,224410,224411
4448,224410,224412
4448,224411,224412
4449,24538,29498
4449,25604,167985
4449,25604,167986
4449,167985,167986
4481,24814,71652
4481,24814,173614
4481,71652,173614
4488,4489,138837
4488,4489,191466
4488,138837,191466
4489,138837,191466
4508,35902,38692
4511,23599,82851
4511,75271,198025
4511,75271,198067
4511,82851,82852
4511,82851,82854
4511,82852,82854
4511,198025,198067
4513,9506,201091
4514,4515,81457
4537,11089,11090
4537,11089,45004
4537,11090,45004
4567,102885,162037
4601,10507,40107
4601,10507,40238
4601,40107,40238
4638,6716,23921
4638,21089,23934
4640,111217,144588
4642,183674,241641
4644,6616,153039
4644,6660,41214
4644,6660,99687
4644,6660,167519
4644,41214,99687
4644,41214,167519
4644,41274,227804
4644,99687,167519
4654,90817,136317
4654,90817,244366
4654,136317,244366
4665,8948,82711
4691,4692,4739
4697,4698,224111
4700,10493,125510
4703,175914,178845
4722,8658,104272
4728,76587,175386
4728,76587,175387
4728,175386,175387
4739,4740,4742
4739,4741,13092
4739,4741,74836
4739,4741,103201
4739,4742,231382
4739,13092,74836
4739,13092,103201
4739,13092,136198
4739,74836,103201
4739,74836,136198
4739,103201,136198
4741,13092,74836
4757,62656,105991
4763,4764,159890
4763,4764,162209
4763,159890,162209
4763,162208,162209
4764,159890,162209
4767,30735,164293
4782,58846,180259
4799,95873,118282
4819,85993,138443
4819,138443,138444
4820,9817,16930
4820,9817,24534
4820,16930,24534
4836,4842,221146
4856,18247,27109
4856,18247,27110
4856,27109,27110
4891,76427,165090
4897,22317,160813
4923,56264,84729
4939,28704,64825
4939,64825,84690
4942,16036,56807
4942,16036,84616
4942,160854,167233
4954,14062,80358
4954,14062,84169
4954,80358,84169
4955,159720,159721
4955,159720,175887
4955,159721,175887
4964,5017,14050
4973,54914,173822
4982,29693,86033
4992,158255,168951
4995,33796,33797
5001,25034,30643
5001,25034,43169
5001,25034,81346
5001,25034,168028
5001,30643,43169
5001,30643,81346
5001,30643,168028
5001,43169,81346
5001,43169,168028
5001,81346,168028
5006,10011,23870
5006,10011,32869
5006,23870,32869
5006,36892,37311
5006,36892,85920
5006,37311,85920
5007,11584,17897
5007,11584,29850
5007,17897,29850
5016,13705,13907
5016,25517,202021
5016,202021,204754
5016,202021,204828
5022,5023,79276
5024,7157,22569
5024,11169,24707
5024,11169,25492
5024,11169,40518
5024,11169,86169
5024,11169,110088
5024,11169,119207
5024,11169,155646
5024,22569,22769
5024,22569,110088
5024,23104,23105
5024,23104,81503
5024,24707,25492
5024,24707,40518
5024,24707,86169
5024,24707,110088
5024,24707,119207
5024,24707,155646
5024,25492,40518
5024,25492,86169
5024,25492,110088
5024,25492,119207
5024,25492,155646
5024,40518,86169
5024,40518,110088
5024,40518,119207
5024,40518,155646
5024,86169,110088
5024,86169,119207
5024,86169,155646
5024,105809,105810
5024,110088,119207
5024,110088,155646
5024,119207,155646
5041,5042,110331
5057,83343,83344
5068,45137,175682
5069,23939,211619
5069,105457,211552
5087,13397,70230
5090,37423,162778
5092,11155,159441
5092,11155,160317
5092,159441,160317
5092,166991,166992
5104,40451,222121
5109,5110,82738
5109,18836,82738
5109,18836,141821
5109,18836,158247
5109,22866,84387
5109,22866,160222
5109,84387,160222
5109,141821,158247
5110,22029,84472
5122,19515,83065
5128,10390,112881
5128,10390,168523
5128,10390,168524
5128,112881,168523
5128,112881,168524
5128,168523,168524
5131,97226,161891
5151,74992,165703
5159,15638,107472
5159,28529,107472
5159,28529,155866
5159,107472,155866
5164,7094,80821
5164,27682,81950
5164,81950,160654
5166,27884,168362
5166,107678,159623
5168,8820,67374
5168,8820,81137
5168,67374,81137
5170,18351,43786
5173,9208,158301
5184,24707,25492
5184,24707,40518
5184,24707,112869
5184,24707,119630
5184,25492,40518
5184,25492,112869
5184,25492,119630
5184,40518,112869
5184,40518,119630
5184,112869,119630
5187,19326,96633
5187,19326,161154
5187,96633,161154
5197,150441,150442
5198,78612,160422
5221,14206,126970
5221,14206,166471
5221,126970,166471
5225,23834,31887
5225,23834,61375
5225,23834,78922
5225,31887,61375
5225,31887,78922
5225,61375,78922
5226,62496,152900
5259,23158,31094
5259,23158,137840
5272,28075,69564
5272,69562,69563
5274,32005,61933
5274,32005,99368
5274,61933,99368
5276,18443,36990
5276,18443,86536
5276,18443,86537
5276,18443,106019
5276,18443,143472
5276,18443,143533
5276,36990,72540
5276,36990,86536
5276,36990,86537
5276,36990,106019
5276,36990,132534
5276,36990,140412
5276,36990,143472
5276,36990,143533
5276,36990,215900
5276,36990,215901
5276,36990,215903
5276,36990,215904
5276,36990,215906
5276,72540,86536
5276,72540,86537
5276,72540,106019
5276,72540,132534
5276,72540,140412
5276,72540,143472
5276,72540,143533
5276,72540,215900
5276,72540,215901
5276,72540,215906
5276,86536,86537
5276,86536,106019
5276,86536,132534
5276,86536,140412
5276,86536,143472
5276,86536,143533
5276,86536,215900
5276,86536,215901
5276,86536,215903
5276,86536,215904
5276,86536,215906
5276,86537,106019
5276,86537,132534
5276,86537,140412
5276,86537,143472
5276,86537,143533
5276,86537,215900
5276,86537,215901
5276,86537,215903
5276,86537,215904
5276,86537,215906
5276,106019,132534
5276,106019,140412
5276,106019,143472
5276,106019,143533
5276,106019,215900
5276,106019,215901
5276,106019,215906
5276,132534,140412
5276,132534,143472
5276,132534,143533
5276,132534,215900
5276,132534,215901
5276,132534,215906
5276,140412,143472
5276,140412,143533
5276,140412,215900
5276,140412,215901
